Province,District,Dengue_Cases,Month,Year,Date,City,Temp_Max_Mean,Temp_Min_Mean,Temp_Mean,Precipitation,Rain_Sum,Humidity_Proxy,Windspeed_Max,Latitude,Longitude,Temp_Mean_lag1,Temp_Mean_lag2,Temp_Mean_lag3,Temp_Mean_lag4,Rain_Sum_lag1,Rain_Sum_lag2,Rain_Sum_lag3,Rain_Sum_lag4,Humidity_Proxy_lag1,Humidity_Proxy_lag2,Humidity_Proxy_lag3,Humidity_Proxy_lag4,Rain_roll3,Temp_roll3,Month_sin,Month_cos,Cases_log,Risk_Label
Southern,Galle,41,4,2020,2020-04-01,Galle,31.883333333333333,25.57,28.293333333333333,155.0,155.0,4.779,14.07,6.0999985,80.20001,28.406451612903226,28.486206896551725,27.77741935483871,26.787096774193547,47.5,16.3,9.3,202.2,5.347096774193548,5.580689655172414,4.788387096774193,3.452258064516129,72.93333333333334,28.39533061426276,0.8660254037844387,-0.4999999999999998,3.7376696182833684,0
Southern,Galle,233,5,2020,2020-05-01,Galle,30.6,26.164516129032258,28.161290322580644,242.6,242.6,3.843225806451613,20.848387096774196,6.0999985,80.20001,28.293333333333333,28.406451612903226,28.486206896551725,27.77741935483871,155.0,47.5,16.3,9.3,4.779,5.347096774193548,5.580689655172414,4.788387096774193,148.36666666666667,28.287025089605734,0.49999999999999994,-0.8660254037844387,5.455321115357702,1
Southern,Galle,149,6,2020,2020-06-01,Galle,30.096666666666668,26.07,27.95,137.5,137.5,4.184333333333333,23.19333333333333,6.0999985,80.20001,28.161290322580644,28.293333333333333,28.406451612903226,28.486206896551725,242.6,155.0,47.5,16.3,3.843225806451613,4.779,5.347096774193548,5.580689655172414,178.36666666666667,28.134874551971325,1.2246467991473532e-16,-1.0,5.0106352940962555,0
Southern,Galle,101,7,2020,2020-07-01,Galle,29.396774193548385,25.53548387096774,27.19032258064516,207.8,207.8,3.667741935483871,21.896774193548385,6.0999985,80.20001,27.95,28.161290322580644,28.293333333333333,28.406451612903226,137.5,242.6,155.0,47.5,4.184333333333333,3.843225806451613,4.779,5.347096774193548,195.96666666666667,27.767204301075267,-0.4999999999999997,-0.8660254037844388,4.624972813284271,0
Southern,Galle,60,8,2020,2020-08-01,Galle,29.335483870967742,25.567741935483877,27.23548387096774,121.4,121.4,4.1651612903225805,22.241935483870968,6.0999985,80.20001,27.19032258064516,27.95,28.161290322580644,28.293333333333333,207.8,137.5,242.6,155.0,3.667741935483871,4.184333333333333,3.843225806451613,4.779,155.56666666666666,27.458602150537633,-0.8660254037844385,-0.5000000000000004,4.110873864173311,0
Southern,Galle,67,9,2020,2020-09-01,Galle,28.68,24.99333333333333,26.63,243.7,243.7,3.481666666666667,22.096666666666668,6.0999985,80.20001,27.23548387096774,27.19032258064516,27.95,28.161290322580644,121.4,207.8,137.5,242.6,4.1651612903225805,3.667741935483871,4.184333333333333,3.843225806451613,190.9666666666667,27.01860215053763,-1.0,-1.8369701987210297e-16,4.219507705176107,0
Southern,Galle,27,10,2020,2020-10-01,Galle,29.548387096774192,25.43548387096774,27.23225806451613,70.5,70.5,4.268709677419356,23.90322580645161,6.0999985,80.20001,26.63,27.23548387096774,27.19032258064516,27.95,243.7,121.4,207.8,137.5,3.481666666666667,4.1651612903225805,3.667741935483871,4.184333333333333,145.2,27.03258064516129,-0.8660254037844386,0.5000000000000001,3.332204510175204,0
Southern,Galle,17,11,2020,2020-11-01,Galle,30.326666666666664,24.973333333333336,27.086666666666662,226.9,226.9,3.842,12.946666666666667,6.0999985,80.20001,27.23225806451613,26.63,27.23548387096774,27.19032258064516,70.5,243.7,121.4,207.8,4.268709677419356,3.481666666666667,4.1651612903225805,3.667741935483871,180.36666666666667,26.98297491039426,-0.5000000000000004,0.8660254037844384,2.8903717578961645,0
Southern,Galle,12,12,2020,2020-12-01,Galle,29.654838709677417,24.567741935483877,26.748387096774195,177.7,177.7,3.689032258064516,12.129032258064516,6.0999985,80.20001,27.086666666666662,27.23225806451613,26.63,27.23548387096774,226.9,70.5,243.7,121.4,3.842,4.268709677419356,3.481666666666667,4.1651612903225805,158.36666666666667,27.022437275985663,-2.4492935982947064e-16,1.0,2.5649493574615367,0
Southern,Galle,23,1,2021,2021-01-01,Galle,29.425806451612903,24.283870967741933,26.50967741935484,237.5,237.5,3.4054838709677417,11.32258064516129,6.0999985,80.20001,26.748387096774195,27.086666666666662,27.23225806451613,26.63,177.7,226.9,70.5,243.7,3.689032258064516,3.842,4.268709677419356,3.481666666666667,214.03333333333333,26.781577060931898,0.49999999999999994,0.8660254037844387,3.1780538303479458,0
Southern,Galle,20,2,2021,2021-02-01,Galle,30.63214285714286,24.13214285714286,27.042857142857144,52.0,52.0,4.506428571428572,10.142857142857142,6.0999985,80.20001,26.50967741935484,26.748387096774195,27.086666666666662,27.23225806451613,237.5,177.7,226.9,70.5,3.4054838709677417,3.689032258064516,3.842,4.268709677419356,155.73333333333335,26.766973886328728,0.8660254037844386,0.5000000000000001,3.044522437723423,0
Southern,Galle,33,3,2021,2021-03-01,Galle,30.858064516129037,24.416129032258063,27.193548387096776,149.79999999999998,149.79999999999998,4.41,13.270967741935484,6.0999985,80.20001,27.042857142857144,26.50967741935484,26.748387096774195,27.086666666666662,52.0,237.5,177.7,226.9,4.506428571428572,3.4054838709677417,3.689032258064516,3.842,146.4333333333333,26.915360983102925,1.0,6.123233995736766e-17,3.5263605246161616,0
Southern,Galle,53,4,2021,2021-04-01,Galle,30.953333333333333,25.293333333333333,27.876666666666665,103.3,103.3,4.648,14.363333333333332,6.0999985,80.20001,27.193548387096776,27.042857142857144,26.50967741935484,26.748387096774195,149.79999999999998,52.0,237.5,177.7,4.41,4.506428571428572,3.4054838709677417,3.689032258064516,101.69999999999999,27.371024065540194,0.8660254037844387,-0.4999999999999998,3.9889840465642745,0
Southern,Galle,7,5,2021,2021-05-01,Galle,30.33225806451613,25.948387096774194,27.864516129032257,303.5,303.5,4.064516129032258,19.16774193548387,6.0999985,80.20001,27.876666666666665,27.193548387096776,27.042857142857144,26.50967741935484,103.3,149.79999999999998,52.0,237.5,4.648,4.41,4.506428571428572,3.4054838709677417,185.5333333333333,27.644910394265235,0.49999999999999994,-0.8660254037844387,2.0794415416798357,0
Southern,Galle,100,6,2021,2021-06-01,Galle,29.73,25.586666666666662,27.57,150.3,150.3,4.16,23.62333333333333,6.0999985,80.20001,27.864516129032257,27.876666666666665,27.193548387096776,27.042857142857144,303.5,103.3,149.79999999999998,52.0,4.064516129032258,4.648,4.41,4.506428571428572,185.70000000000002,27.770394265232976,1.2246467991473532e-16,-1.0,4.61512051684126,0
Southern,Galle,56,7,2021,2021-07-01,Galle,29.34193548387097,25.74516129032258,27.345161290322583,171.5,171.5,3.929354838709677,26.458064516129035,6.0999985,80.20001,27.57,27.864516129032257,27.876666666666665,27.193548387096776,150.3,303.5,103.3,149.79999999999998,4.16,4.064516129032258,4.648,4.41,208.4333333333333,27.593225806451613,-0.4999999999999997,-0.8660254037844388,4.04305126783455,0
Southern,Galle,31,8,2021,2021-08-01,Galle,28.85483870967742,25.187096774193545,26.83870967741936,175.79999999999998,175.79999999999998,3.720322580645161,23.638709677419357,6.0999985,80.20001,27.345161290322583,27.57,27.864516129032257,27.876666666666665,171.5,150.3,303.5,103.3,3.929354838709677,4.16,4.064516129032258,4.648,165.86666666666667,27.251290322580648,-0.8660254037844385,-0.5000000000000004,3.4657359027997265,0
Southern,Galle,41,9,2021,2021-09-01,Galle,29.076666666666664,25.27,27.063333333333333,141.1,141.1,3.9406666666666665,22.75,6.0999985,80.20001,26.83870967741936,27.345161290322583,27.57,27.864516129032257,175.79999999999998,171.5,150.3,303.5,3.720322580645161,3.929354838709677,4.16,4.064516129032258,162.79999999999998,27.082401433691757,-1.0,-1.8369701987210297e-16,3.7376696182833684,0
Southern,Galle,69,10,2021,2021-10-01,Galle,29.21935483870968,25.11935483870968,26.87741935483871,189.3,189.3,3.680967741935484,20.55161290322581,6.0999985,80.20001,27.063333333333333,26.83870967741936,27.345161290322583,27.57,141.1,175.79999999999998,171.5,150.3,3.9406666666666665,3.720322580645161,3.929354838709677,4.16,168.73333333333332,26.926487455197133,-0.8660254037844386,0.5000000000000001,4.248495242049359,0
Southern,Galle,106,11,2021,2021-11-01,Galle,28.94333333333333,24.76,26.55,240.9,240.9,3.3123333333333336,18.82,6.0999985,80.20001,26.87741935483871,27.063333333333333,26.83870967741936,27.345161290322583,189.3,141.1,175.79999999999998,171.5,3.680967741935484,3.9406666666666665,3.720322580645161,3.929354838709677,190.4333333333333,26.83025089605735,-0.5000000000000004,0.8660254037844384,4.672828834461906,0
Southern,Galle,173,12,2021,2021-12-01,Galle,30.135483870967743,24.26451612903226,26.80967741935484,153.5,153.5,3.8196774193548384,11.087096774193547,6.0999985,80.20001,26.55,26.87741935483871,27.063333333333333,26.83870967741936,240.9,189.3,141.1,175.79999999999998,3.3123333333333336,3.680967741935484,3.9406666666666665,3.720322580645161,194.5666666666667,26.745698924731187,-2.4492935982947064e-16,1.0,5.159055299214529,1
Western,Gampaha,569,5,2019,2019-05-01,Gampaha,30.387096774193548,25.66774193548387,27.62903225806452,88.0,88.0,3.839677419354839,16.60967741935484,7.0999985,80.0,28.49,28.56451612903226,27.23928571428572,26.958064516129035,149.5,41.1,123.1,7.7,4.397333333333333,5.134193548387096,4.3975,5.105806451612903,92.86666666666667,28.227849462365594,0.49999999999999994,-0.8660254037844387,6.345636360828596,1
Western,Gampaha,890,6,2019,2019-06-01,Gampaha,29.86,25.55333333333333,27.290000000000003,214.2,214.2,3.45,18.55,7.0999985,80.0,27.62903225806452,28.49,28.56451612903226,27.23928571428572,88.0,149.5,41.1,123.1,3.839677419354839,4.397333333333333,5.134193548387096,4.3975,150.56666666666666,27.803010752688177,1.2246467991473532e-16,-1.0,6.792344427470809,1
Western,Gampaha,1760,7,2019,2019-07-01,Gampaha,29.470967741935485,25.09032258064516,26.93870967741936,146.1,146.1,3.71,17.89032258064516,7.0999985,80.0,27.290000000000003,27.62903225806452,28.49,28.56451612903226,214.2,88.0,149.5,41.1,3.45,3.839677419354839,4.397333333333333,5.134193548387096,149.4333333333333,27.28591397849463,-0.4999999999999997,-0.8660254037844388,7.473637108496206,1
Western,Gampaha,2059,8,2019,2019-08-01,Gampaha,28.65806451612903,24.490322580645163,26.08709677419355,360.4,360.4,2.9251612903225808,17.651612903225807,7.0999985,80.0,26.93870967741936,27.290000000000003,27.62903225806452,28.49,146.1,214.2,88.0,149.5,3.71,3.45,3.839677419354839,4.397333333333333,240.23333333333332,26.771935483870973,-0.8660254037844385,-0.5000000000000004,7.630461261783627,1
Western,Gampaha,1515,9,2019,2019-09-01,Gampaha,28.793333333333333,24.12,25.996666666666663,241.1,241.1,3.309,14.243333333333334,7.0999985,80.0,26.08709677419355,26.93870967741936,27.290000000000003,27.62903225806452,360.4,146.1,214.2,88.0,2.9251612903225808,3.71,3.45,3.839677419354839,249.19999999999996,26.340824372759858,-1.0,-1.8369701987210297e-16,7.323830566202317,1
Western,Gampaha,2070,10,2019,2019-10-01,Gampaha,28.787096774193547,23.44516129032258,25.60322580645161,579.2,579.2,2.930967741935484,11.858064516129032,7.0999985,80.0,25.996666666666663,26.08709677419355,26.93870967741936,27.290000000000003,241.1,360.4,146.1,214.2,3.309,2.9251612903225808,3.71,3.45,393.5666666666666,25.895663082437277,-0.8660254037844386,0.5000000000000001,7.635786861395585,1
Western,Gampaha,3154,11,2019,2019-11-01,Gampaha,29.90333333333333,23.61,26.27,287.4,287.4,3.5766666666666667,8.976666666666667,7.0999985,80.0,25.60322580645161,25.996666666666663,26.08709677419355,26.93870967741936,579.2,241.1,360.4,146.1,2.930967741935484,3.309,2.9251612903225808,3.71,369.2333333333333,25.956630824372755,-0.5000000000000004,0.8660254037844384,8.056743774975313,1
Western,Gampaha,2426,12,2019,2019-12-01,Gampaha,29.79032258064516,23.470967741935485,26.154838709677417,291.7,291.7,3.3096774193548386,10.770967741935484,7.0999985,80.0,26.27,25.60322580645161,25.996666666666663,26.08709677419355,287.4,579.2,241.1,360.4,3.5766666666666667,2.930967741935484,3.309,2.9251612903225808,386.09999999999997,26.00935483870968,-2.4492935982947064e-16,1.0,7.794411205726601,1
Western,Gampaha,1049,1,2020,2020-01-01,Gampaha,32.02903225806452,23.416129032258063,27.432258064516127,10.1,10.1,4.767741935483872,12.903225806451612,7.0999985,80.0,26.154838709677417,26.27,25.60322580645161,25.996666666666663,291.7,287.4,579.2,241.1,3.3096774193548386,3.5766666666666667,2.930967741935484,3.309,196.39999999999995,26.61903225806451,0.49999999999999994,0.8660254037844387,6.956545443151569,1
Western,Gampaha,452,2,2020,2020-02-01,Gampaha,34.720689655172414,24.686206896551724,29.155172413793103,14.9,14.9,5.412413793103449,11.989655172413793,7.0999985,80.0,27.432258064516127,26.154838709677417,26.27,25.60322580645161,10.1,291.7,287.4,579.2,4.767741935483872,3.3096774193548386,3.5766666666666667,2.930967741935484,105.56666666666662,27.58075639599555,0.8660254037844386,0.5000000000000001,6.115892125483034,1
Western,Gampaha,128,3,2020,2020-03-01,Gampaha,34.28387096774193,25.71935483870968,29.306451612903224,30.8,30.8,5.261612903225807,12.435483870967742,7.0999985,80.0,29.155172413793103,27.432258064516127,26.154838709677417,26.27,14.9,10.1,291.7,287.4,5.412413793103449,4.767741935483872,3.3096774193548386,3.5766666666666667,18.599999999999962,28.63129403040415,1.0,6.123233995736766e-17,4.859812404361672,0
Western,Gampaha,36,4,2020,2020-04-01,Gampaha,32.67,25.276666666666664,28.44333333333333,132.9,132.9,4.754333333333333,11.44,7.0999985,80.0,29.306451612903224,29.155172413793103,27.432258064516127,26.154838709677417,30.8,14.9,10.1,291.7,5.261612903225807,5.412413793103449,4.767741935483872,3.3096774193548386,59.533333333333296,28.968319120009884,0.8660254037844387,-0.4999999999999998,3.6109179126442243,0
Western,Gampaha,95,5,2020,2020-05-01,Gampaha,30.36451612903226,25.574193548387097,27.532258064516128,258.8,258.8,3.353870967741936,15.351612903225806,7.0999985,80.0,28.44333333333333,29.306451612903224,29.155172413793103,27.432258064516127,132.9,30.8,14.9,10.1,4.754333333333333,5.261612903225807,5.412413793103449,4.767741935483872,140.8333333333333,28.427347670250896,0.49999999999999994,-0.8660254037844387,4.564348191467836,0
Western,Gampaha,188,6,2020,2020-06-01,Gampaha,29.646666666666665,25.28666666666667,27.1,227.2,227.2,3.4656666666666665,16.67,7.0999985,80.0,27.532258064516128,28.44333333333333,29.306451612903224,29.155172413793103,258.8,132.9,30.8,14.9,3.353870967741936,4.754333333333333,5.261612903225807,5.412413793103449,206.29999999999995,27.691863799283155,1.2246467991473532e-16,-1.0,5.241747015059643,1
Western,Gampaha,175,7,2020,2020-07-01,Gampaha,29.11290322580645,24.638709677419357,26.53548387096774,238.5,238.5,3.169354838709677,15.751612903225809,7.0999985,80.0,27.1,27.532258064516128,28.44333333333333,29.306451612903224,227.2,258.8,132.9,30.8,3.4656666666666665,3.353870967741936,4.754333333333333,5.261612903225807,241.49999999999997,27.055913978494626,-0.4999999999999997,-0.8660254037844388,5.170483995038151,1
Western,Gampaha,216,8,2020,2020-08-01,Gampaha,29.12258064516129,24.693548387096776,26.606451612903225,233.2,233.2,3.6425806451612894,15.983870967741936,7.0999985,80.0,26.53548387096774,27.1,27.532258064516128,28.44333333333333,238.5,227.2,258.8,132.9,3.169354838709677,3.4656666666666665,3.353870967741936,4.754333333333333,232.9666666666666,26.74731182795699,-0.8660254037844385,-0.5000000000000004,5.37989735354046,1
Western,Gampaha,171,9,2020,2020-09-01,Gampaha,28.27,24.33,25.83,380.2,380.2,2.792666666666667,16.23,7.0999985,80.0,26.606451612903225,26.53548387096774,27.1,27.532258064516128,233.2,238.5,227.2,258.8,3.6425806451612894,3.169354838709677,3.4656666666666665,3.353870967741936,283.96666666666664,26.323978494623656,-1.0,-1.8369701987210297e-16,5.147494476813453,1
Western,Gampaha,43,10,2020,2020-10-01,Gampaha,28.98709677419355,24.29032258064516,26.416129032258063,116.9,116.9,3.55483870967742,16.190322580645162,7.0999985,80.0,25.83,26.606451612903225,26.53548387096774,27.1,380.2,233.2,238.5,227.2,2.792666666666667,3.6425806451612894,3.169354838709677,3.4656666666666665,243.43333333333328,26.284193548387094,-0.8660254037844386,0.5000000000000001,3.784189633918261,0
Western,Gampaha,51,11,2020,2020-11-01,Gampaha,29.76333333333333,23.74,26.30666666666667,307.3,307.3,3.5200000000000005,10.923333333333334,7.0999985,80.0,26.416129032258063,25.83,26.606451612903225,26.53548387096774,116.9,380.2,233.2,238.5,3.55483870967742,2.792666666666667,3.6425806451612894,3.169354838709677,268.13333333333327,26.18426523297491,-0.5000000000000004,0.8660254037844384,3.9512437185814275,0
Western,Gampaha,51,12,2020,2020-12-01,Gampaha,28.94193548387097,23.032258064516128,25.703225806451613,177.2,177.2,3.3316129032258064,12.890322580645162,7.0999985,80.0,26.30666666666667,26.416129032258063,25.83,26.606451612903225,307.3,116.9,380.2,233.2,3.5200000000000005,3.55483870967742,2.792666666666667,3.6425806451612894,200.4666666666666,26.14200716845878,-2.4492935982947064e-16,1.0,3.9512437185814275,0
Western,Gampaha,123,1,2021,2021-01-01,Gampaha,29.125806451612902,22.9741935483871,25.638709677419357,270.1,270.1,3.353225806451613,11.206451612903225,7.0999985,80.0,25.703225806451613,26.30666666666667,26.416129032258063,25.83,177.2,307.3,116.9,380.2,3.3316129032258064,3.5200000000000005,3.55483870967742,2.792666666666667,251.5333333333333,25.882867383512547,0.49999999999999994,0.8660254037844387,4.820281565605037,0
Western,Gampaha,199,2,2021,2021-02-01,Gampaha,32.239285714285714,23.67142857142857,27.53214285714285,7.0,7.0,5.096785714285715,14.471428571428572,7.0999985,80.0,25.638709677419357,25.703225806451613,26.30666666666667,26.416129032258063,270.1,177.2,307.3,116.9,3.353225806451613,3.3316129032258064,3.5200000000000005,3.55483870967742,151.4333333333333,26.291359447004606,0.8660254037844386,0.5000000000000001,5.298317366548036,1
Western,Gampaha,285,3,2021,2021-03-01,Gampaha,31.751612903225805,23.91290322580645,27.35483870967742,246.1,246.1,4.304516129032258,9.04516129032258,7.0999985,80.0,27.53214285714285,25.638709677419357,25.703225806451613,26.30666666666667,7.0,270.1,177.2,307.3,5.096785714285715,3.353225806451613,3.3316129032258064,3.5200000000000005,174.39999999999998,26.841897081413208,1.0,6.123233995736766e-17,5.655991810819852,1
Western,Gampaha,268,4,2021,2021-04-01,Gampaha,30.746666666666663,24.62333333333333,27.23333333333333,102.4,102.4,4.318333333333333,12.223333333333333,7.0999985,80.0,27.35483870967742,27.53214285714285,25.638709677419357,25.703225806451613,246.1,7.0,270.1,177.2,4.304516129032258,5.096785714285715,3.353225806451613,3.3316129032258064,118.49999999999996,27.373438300051202,0.8660254037844387,-0.4999999999999998,5.594711379601839,1
Western,Gampaha,211,5,2021,2021-05-01,Gampaha,29.845161290322583,25.080645161290324,27.006451612903227,423.9,423.9,3.418709677419355,14.770967741935484,7.0999985,80.0,27.23333333333333,27.35483870967742,27.53214285714285,25.638709677419357,102.4,246.1,7.0,270.1,4.318333333333333,4.304516129032258,5.096785714285715,3.353225806451613,257.46666666666664,27.198207885304658,0.49999999999999994,-0.8660254037844387,5.356586274672012,1
Western,Gampaha,491,6,2021,2021-06-01,Gampaha,29.176666666666662,24.77,26.6,202.1,202.1,3.4433333333333334,16.596666666666668,7.0999985,80.0,27.006451612903227,27.23333333333333,27.35483870967742,27.53214285714285,423.9,102.4,246.1,7.0,3.418709677419355,4.318333333333333,4.304516129032258,5.096785714285715,242.79999999999995,26.946594982078853,1.2246467991473532e-16,-1.0,6.198478716492308,1
Western,Gampaha,642,7,2021,2021-07-01,Gampaha,28.906451612903226,24.758064516129032,26.483870967741936,267.3,267.3,3.412903225806452,17.93548387096774,7.0999985,80.0,26.6,27.006451612903227,27.23333333333333,27.35483870967742,202.1,423.9,102.4,246.1,3.4433333333333334,3.418709677419355,4.318333333333333,4.304516129032258,297.7666666666666,26.69677419354839,-0.4999999999999997,-0.8660254037844388,6.466144724237619,1
Western,Gampaha,181,8,2021,2021-08-01,Gampaha,28.596774193548388,24.451612903225808,26.21935483870968,213.5,213.5,3.2716129032258063,16.76774193548387,7.0999985,80.0,26.483870967741936,26.6,27.006451612903227,27.23333333333333,267.3,202.1,423.9,102.4,3.412903225806452,3.4433333333333334,3.418709677419355,4.318333333333333,227.6333333333333,26.43440860215054,-0.8660254037844385,-0.5000000000000004,5.204006687076795,1
Western,Gampaha,256,9,2021,2021-09-01,Gampaha,29.063333333333333,24.486666666666668,26.38,190.7,190.7,3.454333333333333,16.103333333333335,7.0999985,80.0,26.21935483870968,26.483870967741936,26.6,27.006451612903227,213.5,267.3,202.1,423.9,3.2716129032258063,3.412903225806452,3.4433333333333334,3.418709677419355,223.83333333333326,26.361075268817206,-1.0,-1.8369701987210297e-16,5.54907608489522,1
Western,Gampaha,685,10,2021,2021-10-01,Gampaha,28.90322580645161,24.164516129032258,26.135483870967743,396.0,396.0,3.097419354838709,14.35483870967742,7.0999985,80.0,26.38,26.21935483870968,26.483870967741936,26.6,190.7,213.5,267.3,202.1,3.454333333333333,3.2716129032258063,3.412903225806452,3.4433333333333334,266.7333333333333,26.24494623655914,-0.8660254037844386,0.5000000000000001,6.530877627725885,1
Western,Gampaha,1172,11,2021,2021-11-01,Gampaha,28.38,23.726666666666667,25.566666666666663,458.6,458.6,2.7030000000000003,13.16,7.0999985,80.0,26.135483870967743,26.38,26.21935483870968,26.483870967741936,396.0,190.7,213.5,267.3,3.097419354838709,3.454333333333333,3.2716129032258063,3.412903225806452,348.43333333333334,26.0273835125448,-0.5000000000000004,0.8660254037844384,7.067319848653476,1
Western,Gampaha,1907,12,2021,2021-12-01,Gampaha,30.280645161290323,23.138709677419357,26.39354838709677,59.4,59.4,3.9754838709677416,11.525806451612905,7.0999985,80.0,25.566666666666663,26.135483870967743,26.38,26.21935483870968,458.6,396.0,190.7,213.5,2.7030000000000003,3.097419354838709,3.454333333333333,3.2716129032258063,304.66666666666663,26.03189964157706,-2.4492935982947064e-16,1.0,7.553810852008231,1
Southern,Hambantota,109,5,2019,2019-05-01,Hambantota,31.693548387096776,26.23225806451613,28.516129032258064,37.4,37.4,4.958387096774194,23.316129032258065,6.2000046,81.20001,28.32333333333333,27.70967741935484,27.0,26.483870967741936,73.4,25.5,127.5,1.1,4.516333333333334,5.219032258064516,4.573571428571428,4.706129032258065,45.43333333333334,28.183046594982077,0.49999999999999994,-0.8660254037844387,4.700480365792417,0
Southern,Hambantota,124,6,2019,2019-06-01,Hambantota,32.23,26.59,28.826666666666664,33.3,33.3,5.123666666666667,27.90333333333333,6.2000046,81.20001,28.516129032258064,28.32333333333333,27.70967741935484,27.0,37.4,73.4,25.5,127.5,4.958387096774194,4.516333333333334,5.219032258064516,4.573571428571428,48.03333333333333,28.555376344086017,1.2246467991473532e-16,-1.0,4.8283137373023015,0
Southern,Hambantota,272,7,2019,2019-07-01,Hambantota,32.10645161290322,26.04516129032258,28.538709677419355,19.3,19.3,5.282258064516129,26.24838709677419,6.2000046,81.20001,28.826666666666664,28.516129032258064,28.32333333333333,27.70967741935484,33.3,37.4,73.4,25.5,5.123666666666667,4.958387096774194,4.516333333333334,5.219032258064516,30.0,28.62716845878136,-0.4999999999999997,-0.8660254037844388,5.60947179518496,1
Southern,Hambantota,271,8,2019,2019-08-01,Hambantota,30.461290322580645,25.31290322580645,27.335483870967742,81.6,81.6,4.176129032258065,25.80967741935484,6.2000046,81.20001,28.538709677419355,28.826666666666664,28.516129032258064,28.32333333333333,19.3,33.3,37.4,73.4,5.282258064516129,5.123666666666667,4.958387096774194,4.516333333333334,44.73333333333333,28.233620071684587,-0.8660254037844385,-0.5000000000000004,5.605802066295998,1
Southern,Hambantota,199,9,2019,2019-09-01,Hambantota,29.773333333333333,24.96333333333333,26.92,142.9,142.9,4.022666666666667,20.173333333333336,6.2000046,81.20001,27.335483870967742,28.538709677419355,28.826666666666664,28.516129032258064,81.6,19.3,33.3,37.4,4.176129032258065,5.282258064516129,5.123666666666667,4.958387096774194,81.26666666666667,27.598064516129032,-1.0,-1.8369701987210297e-16,5.298317366548036,1
Southern,Hambantota,224,10,2019,2019-10-01,Hambantota,28.583870967741937,24.15806451612903,26.038709677419355,329.3,329.3,3.1267741935483877,13.051612903225807,6.2000046,81.20001,26.92,27.335483870967742,28.538709677419355,28.826666666666664,142.9,81.6,19.3,33.3,4.022666666666667,4.176129032258065,5.282258064516129,5.123666666666667,184.6,26.7647311827957,-0.8660254037844386,0.5000000000000001,5.41610040220442,1
Southern,Hambantota,263,11,2019,2019-11-01,Hambantota,28.813333333333333,24.26333333333333,26.173333333333336,179.7,179.7,3.491,13.79,6.2000046,81.20001,26.038709677419355,26.92,27.335483870967742,28.538709677419355,329.3,142.9,81.6,19.3,3.1267741935483877,4.022666666666667,4.176129032258065,5.282258064516129,217.29999999999998,26.377347670250895,-0.5000000000000004,0.8660254037844384,5.575949103146316,1
Southern,Hambantota,195,12,2019,2019-12-01,Hambantota,28.44193548387097,24.05483870967742,25.91290322580645,141.5,141.5,3.2641935483870967,17.62258064516129,6.2000046,81.20001,26.173333333333336,26.038709677419355,26.92,27.335483870967742,179.7,329.3,142.9,81.6,3.491,3.1267741935483877,4.022666666666667,4.176129032258065,216.83333333333334,26.041648745519712,-2.4492935982947064e-16,1.0,5.278114659230517,1
Southern,Hambantota,156,1,2020,2020-01-01,Hambantota,29.958064516129035,23.861290322580647,26.700000000000003,5.1,5.1,4.780967741935484,19.858064516129037,6.2000046,81.20001,25.91290322580645,26.173333333333336,26.038709677419355,26.92,141.5,179.7,329.3,142.9,3.2641935483870967,3.491,3.1267741935483877,4.022666666666667,108.76666666666665,26.2620788530466,0.49999999999999994,0.8660254037844387,5.056245805348308,0
Southern,Hambantota,78,2,2020,2020-02-01,Hambantota,31.110344827586207,24.348275862068967,27.389655172413796,13.500000000000002,13.500000000000002,5.5600000000000005,24.16551724137931,6.2000046,81.20001,26.700000000000003,25.91290322580645,26.173333333333336,26.038709677419355,5.1,141.5,179.7,329.3,4.780967741935484,3.2641935483870967,3.491,3.1267741935483877,53.366666666666646,26.667519466073415,0.8660254037844386,0.5000000000000001,4.3694478524670215,0
Southern,Hambantota,24,3,2020,2020-03-01,Hambantota,32.41935483870968,25.003225806451614,28.387096774193548,15.8,15.8,5.598387096774194,19.6,6.2000046,81.20001,27.389655172413796,26.700000000000003,25.91290322580645,26.173333333333336,13.500000000000002,5.1,141.5,179.7,5.5600000000000005,4.780967741935484,3.2641935483870967,3.491,11.466666666666649,27.492250648869117,1.0,6.123233995736766e-17,3.2188758248682006,0
Southern,Hambantota,6,4,2020,2020-04-01,Hambantota,32.093333333333334,25.61,28.506666666666668,72.19999999999999,72.19999999999999,4.921,15.356666666666666,6.2000046,81.20001,28.387096774193548,27.389655172413796,26.700000000000003,25.91290322580645,15.8,13.500000000000002,5.1,141.5,5.598387096774194,5.5600000000000005,4.780967741935484,3.2641935483870967,33.833333333333314,28.09447287109134,0.8660254037844387,-0.4999999999999998,1.9459101490553132,0
Southern,Hambantota,11,5,2020,2020-05-01,Hambantota,31.10322580645161,26.325806451612905,28.287096774193547,118.4,118.4,4.298709677419355,21.17096774193548,6.2000046,81.20001,28.506666666666668,28.387096774193548,27.389655172413796,26.700000000000003,72.19999999999999,15.8,13.500000000000002,5.1,4.921,5.598387096774194,5.5600000000000005,4.780967741935484,68.79999999999998,28.39362007168459,0.49999999999999994,-0.8660254037844387,2.4849066497880004,0
